51358709	lawmaker	p	6.16685948553	3
312946624	jew	e	-2.12328376891	1
7583332	protester	a	-9.48987319382	8
379749587	asian	a	-1.2294638126	1
143619960	mexican	p	1.7422221865	1
1166643902	nigga	a	0.0904069466882	1
172897725	american	e	2.71495557084	1
296462862	american	p	13.7025292604	6
16059828	ceo	a	-4.59146090469	3
549747943	african american	a	-0.423647980614	1
320849928	ceo	p	2.30634593659	1
23637240	bf	a	-2.90374922488	1
351071292	african american	e	-3.95689828598	1
158129969	bf	a	-0.437541357027	1
559921877	asian	a	0.126837981213	1
611414563	mexican	p	2.30560844095	1
252616262	lawmaker	e	3.33630096285	4
24161006	japanese	e	0.183456258597	1
39831721	qb	e	-2.59044649243	2
22400491	american	p	5.04171053231	3
51620963	alum	e	-4.79146896751	2
1035321366	asian	a	2.82740210016	1
260522885	chinese	e	-2.62012008253	1
293855354	christian	a	-7.00940017572	9
736301784	latino	a	1.2982657915	1
209368788	protester	e	0.60350123796	2
934734798	jew	p	2.19849228296	1
389357597	chinese	a	-6.59156847573	3
137798696	nigga	p	1.6730903537	1
217463138	resident	p	2.44575143374	1
468008210	jew	e	-2.48403349918	2
243030230	christian	p	8.02705794632	3
463892964	nigga	a	-2.85993475418	5
93738615	protester	e	-3.90932861073	3
8838602	lawmaker	p	-2.80665241158	1
22400491	protester	e	-2.79756162311	1
562950191	russian	e	2.06433658872	1
312946624	alum	a	-1.50733134087	1
118227338	latino	a	-0.645942003231	1
896357030	nigga	e	-6.21025392022	2
367558717	american	p	2.47466027169	3
30282844	indian	p	2.73772057878	1
15901453	protester	a	1.7437187399	1
16059828	russian	a	2.83224082054	14
998208384	american	p	4.25671066493	2
29532223	jew	a	2.64678820679	1
137798696	protestor	p	2.30560844095	1
143223148	african american	a	-1.52122471729	1
549531910	nigga	a	-3.38978384491	2
608101675	nigga	p	4.82560192926	2
70962041	american	e	1.14866994927	8
473484617	russian	a	-3.90383877222	2
115734586	protester	p	0.15229003216	2
439319640	indian	e	-0.47297744154	2
8493562	chinese	p	2.39825874453	1
24302890	gf	e	4.7692854782	2
23960029	gf	p	4.65252755185	2
487204685	american	e	3.54946474495	2
84129093	alum	a	-2.48671437802	2
393540588	nigga	e	-2.5491434663	1
247551731	american	p	6.26354405145	2
32611488	african american	a	0.495427698398	1
28478345	jew	p	8.62408165908	4
57699799	ceo	e	-2.6255639909	1
473326678	nigga	p	14.7390360573	12
99348876	mexican	p	1.42421575563	1
25227599	mexican	a	0.713474208459	3
199354813	chinese	p	2.10170771704	1
52210194	indian	a	-3.67469806139	1
378944447	thot	p	2.36440868167	1
191869001	protester	e	-1.63827689133	1
30046077	lawmaker	e	-3.36537455296	1
15212751	protester	a	3.02958346311	8
140173103	asian	p	3.56048938906	2
118227338	russian	p	0.33853279398	2
590276334	protester	e	2.5493434663	1
39904806	christian	e	9.62011141811	4
27072622	jew	a	-1.68794523425	1
26812222	indian	p	1.45186848875	1
14189130	alum	p	-2.19829228296	1
207306547	nigga	p	1.79417299011	7
194610187	american	p	1.78380128618	2
37124732	american	a	-0.95883094651	2
29109946	indian	e	2.01072535994	1
378944447	american	a	0.974158085656	1
50249553	jew	p	2.09363138996	1
480913957	protester	p	2.75154694534	1
34485573	mexican	a	-8.6594612161	19
560434640	gf	p	0.902544531319	1
21628573	christian	p	33.8995841417	21
512690086	nigga	e	5.88907608353	3
7774072	resident	e	5.74930591472	2
53752464	nigga	a	-2.3293188067	2
312112255	gf	p	1.68917192585	2
17370140	american	e	3.27340648478	2
21802660	ceo	e	1.1061522696	1
253055175	resident	p	5.75196848875	2
481532032	nigga	p	11.8762078001	15
24302890	asian	a	-1.63237172859	1
170575351	american	e	1.20078775791	1
35554326	christian	a	-1.36839757674	1
254117628	gf	p	2.06022861736	1
24653101	mexican	p	11.7531115756	7
252616262	arab	e	-6.7203375977	2
30282844	christian	e	-0.46128906731	2
389357597	japanese	p	4.36933183279	2
23170009	nigga	e	3.75013122421	2
1388496318	mexican	e	5.28198217636	2
551427392	american	e	-0.00901959858	3
56737122	japanese	p	4.43241466101	2
30282844	latino	p	2.47277198638	3
172990247	protestor	a	-2.16032003231	1
42708086	russian	a	-0.701515508885	1
53470962	american	p	-0.86001323885	3
85111275	american	p	6.81720712624	3
27704454	american	e	11.5477880649	5
41564418	american	a	-1.66507764171	1
231962799	mexican	a	-0.201353957997	1
70648174	american	a	-4.71148652305	8
891082183	african american	e	2.59666121045	1
16814740	hispanic	p	1.66957946512	1
252616262	canadian	p	-0.400864630225	1
112573725	qb	a	4.93115187988	4
23831053	mexican	e	8.65607420893	4
939733442	muslim	p	7.63255434084	4
14786015	asian	a	1.39915997828	5
367973502	resident	a	2.92350490231	2
351071292	asian	p	2.07405498392	1
329153337	african american	e	1.5133572431	1
319398354	mexican	p	1.52100032154	1
118227338	muslim	a	-2.34713528479	2
548229281	nigga	e	3.95724635488	3
17848042	gf	a	-0.791722455569	2
510690519	bf	e	-0.52369484072	2
277222129	christian	a	-1.2294638126	1
761883602	muslim	e	-2.84866738181	1
15520744	resident	p	1.81135401929	1
136757606	asian	a	-2.3548273021	1
33141053	american	p	2.82077877814	2
200557065	chinese	e	1.86323617607	1
93738615	hispanic	a	-2.79941534733	1
319871037	hispanic	a	-0.592253577587	1
1102500998	american	a	-4.21875496257	4
272985919	american	e	1.18895832187	1
18249306	jew	p	3.36010707396	3
545769562	mexican	p	3.2078170418	1
14811665	mexican	p	0.020488381046	3
143223148	american	a	2.18830678514	1
286243595	mexican	a	-1.75741211632	1
15027791	arab	p	2.73472742574	2
60215668	chinese	p	2.06032861737	2
15310824	indian	a	-2.1464266559	1
132344326	russian	e	1.99335997249	1
141838259	african american	p	2.98659517685	1
876627643	american	p	1.52100032154	1
